,area,title,id,description,requirements
534,מרכז,LEAD DATA ANALYST,327138,"חברה מעולה ומאוד מצליחה המפתחת מוצר בתחום ה-SECURITY, מבוססת עם משקיעים מוכרים, דרוש LEAD DATA ANALYST לקבוצת האלגוריתמים ",לצוות המונה 4 אנשים דרוש LEAD DATA ANALYST שיוביל את הצוות מדווח לראש קבוצת האלגוריתמים תואר שני במקצועות המדעיים/מתמטיקה/הנדסה מעולמות הBIG DATA ניסיון באלגוריתמים של Machine learning
535,מרכז,Backend Software Developer,327197,חברת SU מוכרת בחזית הטכנולוגית העוסקת בבניית מערכת אינטראקטיבית לויזואליזציה של כלים פיננסיים לשוק ההון מחפשת Backend Software Developer,"5+ ש""נ פיתוח C# and .NET 4.0 ניסיון עם DB רציונלי ולא רציונלי (SQL וNOSQL) ניסיון בפיתוח אפליקציות לSERVER SIDE ניסיון עם multi-threaded תואר ראשון במדמ""ח/הנדסה/מתמטיקה או מקביל יתרונות: ניסיון עם Agile methodology ניסיון עם מערכות פיננסיות ניסיון עם ביצועים גבוהים וזמני תגובה נמוכים כתיבת בדיקות לקוד בDDD, TDD, Automation"
536,מרכז,Software Engineer and Researcher,325680,"לחברת SU ישראלית מובילה בתחום ה-CLOUD STORAGE דרוש/ה תוכניתן/ית מנוסה ב C++/JAVA, י/תעסוק במחקר, וי/תקים את המוצר העתידי של החברה בדיווח ישיר ל CTO","4+ ש""נ פיתוח בJAVA/c++ ׁ ניסיון עם לפחות 2 טכנולוגיות: Data Storage/Parallel algorithms/High scalability , redundant systems תואר ראשון במדעי המחשב או מקביל - חובה! תואר שני ומעלה - יתרון ניסיון בפרוייקטים של open-source פרסום מחקרים או פטנטים - יתרון"
537,שפלה,JAVA Server Side Developer,327202,"לחברת תקשורת ענקית המפתחת מגוון רחב מאד של מוצרים בתחומים שונים דרוש/ה מפתח/ת Java עם ניסיון בתכנות בצד השרת,  IOT ,CLOUD ,MOBILE APPS , BIG DATA, CONFERENCING","BSc במדעי המחשבניסיון של למעלה משנתיים בתכנות בצד השרת Javaידיעת multithreading Java, JBoss / Tomcat, REST, SOAP, SQL, סביבות לינוקס / יוניקס"
538,מרכז,מפתח/ת Ruby on rails,316604,לחברה בתחום ה-WEB למוצרים מעוצבים במרכז דרוש/ה מפתח/ת RUBY,"לפחות 2 ש""נ בפיתוח בשפת RUBY ניסיון בטכנולוגיות -Angular, js, css, bootstrap - יהווה יתרון"
539,מרכז,Front End Developer,327130,"לחברת SU מדהימה ומבטיחה! היושבת באיזור המרכז  ומספקת פיתרון המאפשר לארגונים גדולים ולחברות קטנות לעשות ׳סדר׳ בכל הקריאות וההתראות', כך שכשדברים משתבשים הפתרון יהיה מהיר ויעיל יותר. חברה בשלבי צמיחה מטורפים. אחרי מספר גיוסים מכובדים. דרוש/ה מפתח/ת Front End חזקים","מחפשים אנשי Front End תותחים ומנוסים מאוד - יפתחו גם FullStack אבל מחפשים מפתחים עם ניסיון משמעותי בפיתוח לצד ה Client לפחות 3 ש""נ כמפתח Front End- חובה ניסיון ב AngularJS -חובה תשוקה לפיתוח UX ודיזיין- יתרון משמעותי"
540,מרכז,Full Stack Developer,323560,,"3 שנות ניסיון ב dot.net Server side- חובה3 שנות ניסיון בclient בjava script, HTML,CSS- חובהניסיון בclient frameworks: Angular, Backbone, jQuery, Bootstrap- יתרון גדולניסיון עם MVC - יתרוןניסיון עם No-SQL - יתרוןיכולת עבודה עצמאית"
541,מרכז,IOS DEVELOPER,326766,לחברה SU יציבה הממוקמת באזור המרכז דרוש/ה מפתח/ת IOS מדובר בחברה המפתחת עבור מגוון פלטפורמות: IOS\ANDROID\WEB הזדמנות להיכנס לחברה שבה הפיתוח מורכב והמוצרים מאובטחים ברמה גבוהה  ,לפחות 2 שנות ניסיון בפיתוח IOS תואר ראשון - יתרון
542,מרכז,Android Team Leader,325064,לחברה איכותית המפתחת פלטפורמה לעולם הלימוד בטלפון החכם דרוש/ה Android Team Leader,4 שנות נסיון בפיתוח Android - חובה נסיון בניהול צוות של לפחות 3 מפתחים -חובה  נסיון בניהול פיתוח מוצר מקצה לקצה והעלאה למרקט
543,מרכז,Android C++ Developer,322881,לחברה מעולה המפתחת מוצרים המאפשרים להוציא מידע מטלפונים ניידים ומערכות המזהות תקלות בזמן אמת דרושים/ות מפתחים/מפתחות מובילים/מובילות להצטרפות לצוות ה-multi-platform אשר מעצב ומפתח את מוצרי הדור הבא של החברה,"חובה על ניסיון ב-O.O ופיתוח ++C ניסיון עם Android/Linux User Space - חובה יתרון לניסיון עם Android Internals, Linux Kernel, Java Script, .NET,USB/Bluetooth יתרון לתואר ראשון"
544,שרון,Senior Java Server Software Engineer,326841,"לחברה המתמחה בתחום ה- INTERNET OF THINGSומספקת פתרונות אבטחה מוטבעים עבור מכשירים ניידים וזכרונות פלאש, המשלבים חומרה ותוכנה דרוש/ה: Senior Java Server Software Engineer","חמש שנות נסיון בפיתוח JAVA לenterprise כולל J2EE/JEE, Spring וכן הלאה- חובה נסיון בבסיסי נתונים של SQL-חובה נסיון ב-Linux-חובה תואר רלוונטי - חובה אנגלית מעולה"
545,שרון,SaaS Security Specialist,326194,"לחברה המתמחה בתחום ה- INTERNET OF THINGSומספקת פתרונות אבטחה מוטבעים עבור מכשירים ניידים וזכרונות פלאש, המשלבים חומרה ותוכנה דרוש/ה:SaaS Security Specialist  ","*נסיון במערכות אבטחת מידע-חובה *נסיון בעולם ה-SaaS Operation-חובה *נסיון במערכות on Line -חובה *נסיון בסביבת SOC או עם מוצרי SIEM-חובה *נסיון בפיתוח באחת מהשפות הבאות : Python, PHP, and/or Ruby"
546,מרכז,Test Automation Engineer,326595,לחברה מיוחדת שמפתחת פתרון להגנה על רווחת חיים לילדים עם צרכים מיוחדים דרוש/ה מהנדס/ת אוטומציה או מהנדס/ת תוכנה שמעוניין/ת להקים ולהוביל את תחום האוטומציה בחברה.  ,נסיון בפיתוח צד שרת ב- JAVA או Python נסיון ב- Java script הבנה טובה של WEB APPLICATON נסיון בעבודה עם Selenium או כלים מקבילים - יתרון נסיון בעבודה בסביבת WEB ו- hybrid mobile apps- יתרון ידע בכלי בדיקות ומתודולוגיות - יתרון
547,מרכז,Front end Web Client ,325688,לחברה העוסקת בפיתוח טכנולוגי של ספרי לימוד וירטואליים ואינטקאקטיביים דרוש/ה  מפתח/ת  Front end Web Client מנוסה,
548,מרכז,דרוש/ה Web Development Team Leader,326846,"לחברה העוסקת בשיווק אונליין, אופטימיזציה לשיווק באינטרנט וספקית טראפיק דרוש/ה Web Development Team Leader לניהול צוות של למעלה מ 10 מפתחים    ","נסיון של שנתיים בניהול צוות 3 שנות נסיון בפיתוח ב PHP - חובה נסיון בעבודה עם frameworks כמו Symfony2  /  Zend ידע ב-  Javascript, AJAX ,Angular js ,JQuery"
549,מרכז,ראש צוות פיתוח ASP.NET #C,326379,"לחברת תיירות מובילה מדליקה ודינמית, דרוש/ה ראש צוות פיתוח  ASP.NET #C עם ידע MVC IIS לניהול והובלת צוות (3-5)לפיתוח ותכנות של אתר האינטרנט וגרסת המובייל עבודה בתצורת AGILE  ",
550,שפלה,Senior Front-End Developer,323109,לחברה מצליחה העוסקת  בפיתוח מערכות מידע עבור מוצרים בתחום התיירות דרוש/ה Senior Front-End Developer,"תואר אקדמאי 4+ ש""נ בפיתוח WEB עם אורנטציה חזקה לצד הCLIENT AngularJS - חובהניסיון בפיתוח JavaScript OO- חובהניסיון עם : SPA, preferable Angular JSניסיון עם testing frameworks (jasmine,karma)ידע ב- Html5, css3, less/sass"
551,מרכז,FRONT END WEB DEVELOPER,326102,חברת SU בתחום המשחקים שגייסה כספים רבים מחפשת FRONT END WEB DEVELOPER לתפקיד הקמת תחום הFRONTEND בחברה!,ניסיון מעל 3 שנים בפיתוח CSS וHTML.ניסיון בפיתוח Java Script עם Angular או Bootstrap.יתרון:HTML5
552,מרכז,Front End Developer,326902,"חברת SU גדולה, רווחית ומוכרת בחזית הטכנולוגית העוסקת בבניית מערכת אינטראקטיבית לויזואליזציה של כלים פיננסיים לשוק ההון מחפשת Front End Developer","ניסיון בפיתוח web ניסיון עם HTML/CSS ניסיון עם אחת מהשפות הבאות: PHP, ASP.NET, Javascript or Ruby on Rails ניסיון עם web applications ידע בrelational database systems, Object Oriented Programming and web application development ניסיון עם network diagnostics, network analytics tools"
553,שרון,מהנדס/ת תוכנה מנוסה,322609,"חברת הייטק יציבה וחדשנית המפתחת, מייצרת ומשווקת פתרונות הדפסה לתעשיות הטקסטיל, מעוניינת לגייס מהנדס/ת תוכנה מנוסה","תואר ראשון במדעי מחשב או שווה ערךמספר ש""נ בפיתוח ב- C # .NETניסיון בכתיבת מסמכי עיצוב תוכנה (SDD) ניסיון בפיתוח בסביבה רב מערכתיתהיכרות עם הטכנולוגיות הבאות: WPF, C ++, TFS, XML - יתרון ניסיון בתעשיית הדפוס הדיגיטלית - יתרון"
554,מרכז,Senior Developer,326860,"לחברת מוצר מובילה במרכז הארץ המפתחת מוצרי BI דרוש/ה מהנדס/ת תוכנה מנוסה בשפת JAVA לעבודה בסביבת מאתגרת ומתגמלת!!מדובר במשרת פיתוח HO בכירה, מחפשים אנשים שאוהבים לפתח",לפחות 3 שנות ניסיון בפיתוח JAVA חובה ניסיון עם DataBases כמו MySQL או אחרים.ניסיון בעבודה עם מערכות מבוזרות LINUX- יתרון
555,מרכז,FULL STACK DEVELOPER,326840,"חברת START UP תל אביבית, מעניינת ומאתגרת בתחומה, אשר מפתחת פלטפורמה לניתוח קוד, מציאת באגים וטיפול בהם, מעוניינת לגייס FULL STACK DEVELOPER,  הפיתוח יעשה ב- JAVA.","תואר ראשון רלוונטי/יוצאי יחידות טכנולוגיות 2 + ש""נ בפיתוח OO, יתרון ל- JAVAשימו לב - אנשי C# ו- C++ שירצו לפתח בשפה זו, מוזמנים גם הם להגיש מועמדותשאר פרטי המשרה יעודכנו ע""י החברה"
556,מרכז,Full Stack Developer,326790,"לחברה מובילה בתחומה הנמצאת בחזית הטכנולוגיה וממוקמת בהרצליה פיתוח דרוש/ה Full Stack Developer לעבודה בסביבה חדשנית, מאתגרת ומתגמלת!! התפקיד יעסוק בפיתוח מגוון מוצרים ולא עבודה על מערכת אחת ספיציפית (עם ספרינטים וגרסאות), כמו כן יש גיוון בשפות הפיתוח כדוגמת node.JS, java ועוד.","ניסיון בטכנולוגיות WEB, CMS, application framework, and databasesניסיון בפיתוח CLIENTּ & SERVER ניסיון בפיתוח בשפות O.O "
